seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,num_replicates,replicates
PfDd2_02,annotation,intersect_peaks,631102,631568,.,.,.,ipeak_258,467,.,.,.,,PfDd2_020020600,PF3D7_0217900,.,834,-,PfDd2_020020700,PF3D7_0218000,RFC2,-560,+,1,R1
PfDd2_13,annotation,intersect_peaks,631803,632100,.,.,.,ipeak_3578,298,PfDd2_130020200,PF3D7_1314300,.,-,PfDd2_130020000,PF3D7_1314100,.,9089,+,PfDd2_130020300,PF3D7_1314400,.,-1942,-,1,R2
PfDd2_11,annotation,intersect_peaks,726597,727020,.,.,.,ipeak_2736,424,.,.,.,,PfDd2_110024600,PF3D7_1121600,EXP1,1324,-,PfDd2_110024700,PF3D7_1121700,GCN20,-2005,+,1,R1
PfDd2_11,annotation,intersect_peaks,79359,79676,.,.,.,ipeak_2596,318,PfDd2_110007000,PF3D7_1103800,NOT1,+,PfDd2_110006900,PF3D7_1103700,CK2beta1,8125,+,PfDd2_110007100,PF3D7_1103900,.,-5876,+,1,R2
PfDd2_13,annotation,intersect_peaks,1439405,1439672,.,.,.,ipeak_3749,268,.,.,.,,PfDd2_130041000,.,.,2661,-,PfDd2_130041200,.,.,-13012,+,3,R1-R2-R3
PfDd2_10,annotation,intersect_peaks,1625019,1625277,.,.,.,ipeak_2591,259,PfDd2_100045900,.,.,+,PfDd2_100045800,.,.,10800,-,PfDd2_100046000,.,.,-4197,-,1,R2
PfDd2_13,annotation,intersect_peaks,1439353,1439404,.,.,.,ipeak_3748,52,.,.,.,,PfDd2_130041000,.,.,2609,-,PfDd2_130041200,.,.,-13280,+,2,R1-R2
PfDd2_14,annotation,intersect_peaks,2739839,2740098,.,.,.,ipeak_4586,260,.,.,.,,PfDd2_140071800,PF3D7_1467500,.,4344,+,PfDd2_140072000,PF3D7_1467700,.,-4766,+,1,R2
PfDd2_10,annotation,intersect_peaks,1621630,1622013,.,.,.,ipeak_2590,384,PfDd2_100045900,.,.,+,PfDd2_100045800,.,.,7411,-,PfDd2_100046000,.,.,-7461,-,1,R2
PfDd2_06,annotation,intersect_peaks,1066878,1067197,.,.,.,ipeak_1226,320,.,.,.,,PfDd2_060032000,PF3D7_0627300,RNF5,980,-,PfDd2_060032100,.,.,-254,-,1,R1
PfDd2_06,annotation,intersect_peaks,1071746,1072100,.,.,.,ipeak_1227,355,PfDd2_060032300,.,.,+,PfDd2_060032200,.,.,1730,-,PfDd2_060032400,.,.,-3259,+,1,R5
PfDd2_06,annotation,intersect_peaks,1060743,1061023,.,.,.,ipeak_1224,281,PfDd2_060031800,PF3D7_0627100,.,+,PfDd2_060031700,.,.,8690,-,PfDd2_060031900,PF3D7_0627200,.,-1302,-,1,R2
PfDd2_06,annotation,intersect_peaks,1064720,1065022,.,.,.,ipeak_1225,303,PfDd2_060032000,PF3D7_0627300,RNF5,-,PfDd2_060031900,PF3D7_0627200,.,1088,-,PfDd2_060032100,.,.,-2429,-,1,R2
PfDd2_06,annotation,intersect_peaks,1044075,1044777,.,.,.,ipeak_1222,703,.,.,.,,PfDd2_060031400,.,.,744,+,PfDd2_060031500,.,.,-1397,+,1,R1
PfDd2_06,annotation,intersect_peaks,1046834,1047213,.,.,.,ipeak_1223,380,PfDd2_060031500,.,.,+,PfDd2_060031400,.,.,3503,+,PfDd2_060031600,.,.,-2893,+,1,R2
PfDd2_06,annotation,intersect_peaks,1037510,1037851,.,.,.,ipeak_1220,342,PfDd2_060031200,PF3D7_0626500,.,+,PfDd2_060031100,PF3D7_0626400,.,1807,+,PfDd2_060031300,.,.,-2811,-,1,R2
PfDd2_06,annotation,intersect_peaks,1042847,1043291,.,.,.,ipeak_1221,445,PfDd2_060031400,.,.,+,PfDd2_060031300,.,.,1748,-,PfDd2_060031500,.,.,-2883,+,1,R2
PfDd2_13,annotation,intersect_peaks,2291437,2292553,.,.,.,ipeak_3938,1117,PfDd2_130063300,PF3D7_1357400,.,+,PfDd2_130063200,PF3D7_1357300,.,2740,+,PfDd2_130063400,PF3D7_1357500,.,-2534,+,1,R2
PfDd2_13,annotation,intersect_peaks,1942976,1943270,.,.,.,ipeak_3870,295,PfDd2_130054100,PF3D7_1348300,.,-,PfDd2_130054000,PF3D7_1348200,.,3333,+,PfDd2_130054200,PF3D7_1348400,.,-3650,-,1,R2
PfDd2_14,annotation,intersect_peaks,2695157,2695480,.,.,.,ipeak_4568,324,PfDd2_140070700,PF3D7_1466400,ApiAP2,-,PfDd2_140070600,PF3D7_1466300,RPN2,2995,+,PfDd2_140070800,PF3D7_1466500,.,-8579,+,1,R5
PfDd2_11,annotation,intersect_peaks,30741,31460,.,.,.,ipeak_2592,720,PfDd2_110005700,PF3D7_1102500,GEXP02,-,PfDd2_110005600,PF3D7_1102400,.,3657,-,PfDd2_110005800,PF3D7_1102600,GEXP14,-2831,-,1,R2
PfDd2_06,annotation,intersect_peaks,1076958,1077286,.,.,.,ipeak_1228,329,PfDd2_060032400,.,.,+,PfDd2_060032300,.,.,4594,+,PfDd2_060032500,.,.,-4496,-,1,R2
PfDd2_06,annotation,intersect_peaks,1082700,1083243,.,.,.,ipeak_1229,544,PfDd2_060032500,.,.,-,PfDd2_060032400,.,.,3898,+,PfDd2_060032600,PF3D7_0627900,POP4,-4976,+,1,R2
PfDd2_02,annotation,intersect_peaks,620749,621340,.,.,.,ipeak_256,592,PfDd2_020020300,PF3D7_0217600,.,-,PfDd2_020020200,PF3D7_0217500,CDPK1,4747,+,PfDd2_020020400,PF3D7_0217700,.,-3049,-,1,R2
PfDd2_13,annotation,intersect_peaks,1432595,1432857,.,.,.,ipeak_3743,263,.,.,.,,PfDd2_130040900,PF3D7_1335100,MSP7,412,-,PfDd2_130041000,.,.,-3171,-,4,R1-R2-R3-R4
PfDd2_14,annotation,intersect_peaks,2740716,2741544,.,.,.,ipeak_4587,829,.,.,.,,PfDd2_140071800,PF3D7_1467500,.,5221,+,PfDd2_140072000,PF3D7_1467700,.,-3320,+,1,R2
PfDd2_14,annotation,intersect_peaks,1724039,1724288,.,.,.,ipeak_4407,250,PfDd2_140047100,PF3D7_1442700,.,+,PfDd2_140047000,.,.,3302,+,PfDd2_140047200,PF3D7_1442800,.,-5779,-,2,R2-R5
PfDd2_11,annotation,intersect_peaks,778781,779130,.,.,.,ipeak_2740,350,.,.,.,,PfDd2_110025700,PF3D7_1122700,.,669,-,PfDd2_110025800,PF3D7_1122800,CDPK6,-1860,+,1,R1
PfDd2_13,annotation,intersect_peaks,1432511,1432594,.,.,.,ipeak_3742,84,.,.,.,,PfDd2_130040900,PF3D7_1335100,MSP7,328,-,PfDd2_130041000,.,.,-3434,-,3,R1-R2-R3
PfDd2_10,annotation,intersect_peaks,116279,116336,.,.,.,ipeak_2223,58,.,.,.,,PfDd2_100008300,PF3D7_1002900,.,1128,+,PfDd2_100008400,.,.,-1366,+,2,R1-R3
PfDd2_10,annotation,intersect_peaks,116190,116278,.,.,.,ipeak_2222,89,.,.,.,,PfDd2_100008300,PF3D7_1002900,.,1039,+,PfDd2_100008400,.,.,-1424,+,1,R1
PfDd2_10,annotation,intersect_peaks,93069,93380,.,.,.,ipeak_2221,312,PfDd2_100007700,PF3D7_1002300,.,+,PfDd2_100007600,PF3D7_1002200,PArt,1858,+,PfDd2_100007800,PF3D7_1002400,.,-2946,+,1,R2
PfDd2_10,annotation,intersect_peaks,90466,90801,.,.,.,ipeak_2220,336,PfDd2_100007600,PF3D7_1002200,PArt,+,PfDd2_100007500,PF3D7_1002100,PTP5,5290,-,PfDd2_100007700,PF3D7_1002300,.,-1665,+,1,R2
PfDd2_10,annotation,intersect_peaks,128313,128823,.,.,.,ipeak_2227,511,PfDd2_100008800,PF3D7_1003400,.,-,PfDd2_100008700,PF3D7_1003300,ARD1,2187,-,PfDd2_100008900,PF3D7_1003500,.,-6712,-,1,R2
PfDd2_10,annotation,intersect_peaks,116608,116965,.,.,.,ipeak_2226,358,.,.,.,,PfDd2_100008300,PF3D7_1002900,.,1457,+,PfDd2_100008400,.,.,-737,+,1,R1
PfDd2_10,annotation,intersect_peaks,116601,116607,.,.,.,ipeak_2225,7,.,.,.,,PfDd2_100008300,PF3D7_1002900,.,1450,+,PfDd2_100008400,.,.,-1095,+,2,R1-R2
PfDd2_10,annotation,intersect_peaks,116337,116600,.,.,.,ipeak_2224,264,.,.,.,,PfDd2_100008300,PF3D7_1002900,.,1186,+,PfDd2_100008400,.,.,-1102,+,3,R1-R2-R3
PfDd2_10,annotation,intersect_peaks,138555,138817,.,.,.,ipeak_2229,263,.,.,.,,PfDd2_100008900,PF3D7_1003500,.,2347,-,PfDd2_100009000,PF3D7_1003600,IMC1c,-1341,+,1,R1
PfDd2_10,annotation,intersect_peaks,134330,134711,.,.,.,ipeak_2228,382,.,.,.,,PfDd2_100008800,PF3D7_1003400,.,581,-,PfDd2_100008900,PF3D7_1003500,.,-824,-,1,R1
PfDd2_14,annotation,intersect_peaks,565441,565763,.,.,.,ipeak_4166,323,PfDd2_140019100,PF3D7_1414500,ABCk2,-,PfDd2_140019000,PF3D7_1414400,PP1,8175,+,PfDd2_140019200,PF3D7_1414600,Pgt1,-4982,+,1,R2
PfDd2_01,annotation,intersect_peaks,58249,58830,.,.,.,ipeak_6,582,PfDd2_010006000,PF3D7_0102200,RESA,+,PfDd2_010005900,.,.,5491,+,PfDd2_010006100,PF3D7_0102300,.,-2928,+,1,R2
PfDd2_01,annotation,intersect_peaks,92205,92485,.,.,.,ipeak_7,281,PfDd2_010006900,PF3D7_0103100,VPS51,-,PfDd2_010006800,PF3D7_0103000,.,1447,-,PfDd2_010007000,PF3D7_0103200,NT4,-5408,-,1,R2
PfDd2_01,annotation,intersect_peaks,35544,36799,.,.,.,ipeak_4,1256,PfDd2_010005500,.,.,-,PfDd2_010005400,.,.,8191,-,PfDd2_010005700,PF3D7_0101900,RIF,-10363,-,1,R2
PfDd2_01,annotation,intersect_peaks,52362,52774,.,.,.,ipeak_5,413,PfDd2_010005900,.,.,+,PfDd2_010005700,PF3D7_0101900,RIF,4007,-,PfDd2_010006000,PF3D7_0102200,RESA,-2960,+,1,R2
PfDd2_01,annotation,intersect_peaks,26181,26737,.,.,.,ipeak_2,557,PfDd2_010005400,.,.,-,PfDd2_010005300,.,.,2024,+,PfDd2_010005500,.,.,-2804,-,1,R2
PfDd2_01,annotation,intersect_peaks,34478,34807,.,.,.,ipeak_3,330,PfDd2_010005500,.,.,-,PfDd2_010005400,.,.,7125,-,PfDd2_010005700,PF3D7_0101900,RIF,-12355,-,1,R2
PfDd2_04,annotation,intersect_peaks,269631,269935,.,.,.,ipeak_553,305,PfDd2_040011100,PF3D7_0405700,.,-,PfDd2_040011000,PF3D7_0405600,.,4791,+,PfDd2_040011200,PF3D7_0405800,.,-5139,+,1,R2
PfDd2_11,annotation,intersect_peaks,782464,782727,.,.,.,ipeak_2741,264,PfDd2_110025800,PF3D7_1122800,CDPK6,+,PfDd2_110025700,PF3D7_1122700,.,4352,-,PfDd2_110025900,PF3D7_1122900,.,-5216,+,1,R2
PfDd2_05,annotation,intersect_peaks,668615,668951,.,.,.,ipeak_882,337,PfDd2_050020900,PF3D7_0516000,.,+,PfDd2_050020800,PF3D7_0515900,NIF2,2580,-,PfDd2_050021000,PF3D7_0516100,ATPase1,-3435,+,1,R2
PfDd2_01,annotation,intersect_peaks,92577,92851,.,.,.,ipeak_8,275,PfDd2_010006900,PF3D7_0103100,VPS51,-,PfDd2_010006800,PF3D7_0103000,.,1819,-,PfDd2_010007000,PF3D7_0103200,NT4,-5042,-,1,R5
PfDd2_01,annotation,intersect_peaks,93155,93543,.,.,.,ipeak_9,389,PfDd2_010006900,PF3D7_0103100,VPS51,-,PfDd2_010006800,PF3D7_0103000,.,2397,-,PfDd2_010007000,PF3D7_0103200,NT4,-4350,-,1,R2
PfDd2_06,annotation,intersect_peaks,598495,598823,.,.,.,ipeak_1138,329,PfDd2_060020000,PF3D7_0615100,ENR,-,PfDd2_060019900,PF3D7_0615000,.,695,+,PfDd2_060020100,PF3D7_0615200,.,-1684,+,1,R2
PfDd2_06,annotation,intersect_peaks,603885,604514,.,.,.,ipeak_1139,630,PfDd2_060020200,PF3D7_0615300,GWT1,-,PfDd2_060020100,PF3D7_0615200,.,1188,+,PfDd2_060020400,PF3D7_0615500,CRK5,-14681,+,1,R2
PfDd2_12,annotation,intersect_peaks,71973,72458,.,.,.,ipeak_2984,486,PfDd2_120006500,PF3D7_1201400,.,-,PfDd2_120006400,PF3D7_1201300,LSAP1,2141,+,PfDd2_120006600,PF3D7_1201500,.,-3768,+,1,R2
PfDd2_06,annotation,intersect_peaks,574636,575158,.,.,.,ipeak_1132,523,PfDd2_060019200,PF3D7_0614300,.,-,PfDd2_060019100,PF3D7_0614200,NAR1,3632,-,PfDd2_060019300,PF3D7_0614400,.,-4518,+,1,R2
PfDd2_06,annotation,intersect_peaks,576478,576775,.,.,.,ipeak_1133,298,.,.,.,,PfDd2_060019200,PF3D7_0614300,.,845,-,PfDd2_060019300,PF3D7_0614400,.,-2901,+,1,R1
PfDd2_06,annotation,intersect_peaks,558469,558749,.,.,.,ipeak_1130,281,PfDd2_060018800,PF3D7_0613900,myoE,-,PfDd2_060018700,PF3D7_0613800,ApiAP2,4410,+,PfDd2_060018900,PF3D7_0614000,.,-3348,-,1,R2
PfDd2_06,annotation,intersect_peaks,561220,562326,.,.,.,ipeak_1131,1107,PfDd2_060018900,PF3D7_0614000,.,-,PfDd2_060018800,PF3D7_0613900,myoE,288,-,PfDd2_060019000,PF3D7_0614100,.,-2188,-,1,R1
PfDd2_06,annotation,intersect_peaks,588356,588674,.,.,.,ipeak_1136,319,PfDd2_060019600,PF3D7_0614700,.,+,PfDd2_060019500,PF3D7_0614600,.,2183,-,PfDd2_060019700,PF3D7_0614800,.,-1771,-,1,R2
PfDd2_06,annotation,intersect_peaks,590525,591014,.,.,.,ipeak_1137,490,PfDd2_060019700,PF3D7_0614800,.,-,PfDd2_060019600,PF3D7_0614700,.,1061,+,PfDd2_060019800,PF3D7_0614900,.,-1830,+,1,R2
PfDd2_06,annotation,intersect_peaks,579736,580067,.,.,.,ipeak_1134,332,PfDd2_060019300,PF3D7_0614400,.,+,PfDd2_060019200,PF3D7_0614300,.,4103,-,PfDd2_060019400,PF3D7_0614500,RPL19,-1166,-,1,R2
PfDd2_06,annotation,intersect_peaks,586492,587024,.,.,.,ipeak_1135,533,.,.,.,,PfDd2_060019500,PF3D7_0614600,.,319,-,PfDd2_060019600,PF3D7_0614700,.,-520,+,1,R1
PfDd2_13,annotation,intersect_peaks,1707157,1707160,.,.,.,ipeak_3799,4,.,.,.,,PfDd2_130048700,PF3D7_1342900,ApiAP2,1859,-,PfDd2_130048800,PF3D7_1343000,PMT,-1082,+,4,R1-R2-R3-R4
PfDd2_04,annotation,intersect_peaks,276236,276529,.,.,.,ipeak_554,294,PfDd2_040011300,PF3D7_0405900,ASP,-,PfDd2_040011200,PF3D7_0405800,.,854,+,PfDd2_040011400,PF3D7_0406000,.,-4018,+,1,R2
PfDd2_11,annotation,intersect_peaks,787957,788492,.,.,.,ipeak_2742,536,PfDd2_110025900,PF3D7_1122900,.,+,PfDd2_110025800,PF3D7_1122800,CDPK6,1319,+,PfDd2_110026000,PF3D7_1123000,.,-16441,-,1,R2
PfDd2_04,annotation,intersect_peaks,279177,279201,.,.,.,ipeak_555,25,.,.,.,,PfDd2_040011300,PF3D7_0405900,ASP,491,-,PfDd2_040011400,PF3D7_0406000,.,-1346,+,1,R4
PfDd2_11,annotation,intersect_peaks,1618644,1619127,.,.,.,ipeak_2911,484,.,.,.,,PfDd2_110045300,PF3D7_1142400,CPO,1224,-,PfDd2_110045400,PF3D7_1142500,RPL28,-298,-,1,R1
PfDd2_12,annotation,intersect_peaks,95050,95516,.,.,.,ipeak_2985,467,.,.,.,,PfDd2_120007300,PF3D7_1202200,MPC,409,-,PfDd2_120007400,PF3D7_1202300,.,-1080,+,1,R1
PfDd2_11,annotation,intersect_peaks,1615873,1616130,.,.,.,ipeak_2910,258,PfDd2_110045300,PF3D7_1142400,CPO,-,PfDd2_110045200,PF3D7_1142300,.,885,+,PfDd2_110045400,PF3D7_1142500,RPL28,-3295,-,1,R2
PfDd2_14,annotation,intersect_peaks,751456,752045,.,.,.,ipeak_4210,590,PfDd2_140022800,PF3D7_1418100,LISP1,-,PfDd2_140022700,PF3D7_1418000,UFD1,9973,-,PfDd2_140022900,PF3D7_1418200,.,-3489,+,1,R2
PfDd2_14,annotation,intersect_peaks,1175665,1176315,.,.,.,ipeak_4287,651,PfDd2_140034700,PF3D7_1430300,.,-,PfDd2_140034600,PF3D7_1430200,.,4725,+,PfDd2_140034800,.,.,-5046,+,1,R2
PfDd2_11,annotation,intersect_peaks,1634131,1634618,.,.,.,ipeak_2913,488,PfDd2_110046000,PF3D7_1143100,AP2-O,-,PfDd2_110045900,PF3D7_1143000,.,1729,+,PfDd2_110046100,PF3D7_1143200,.,-8842,+,1,R2
PfDd2_11,annotation,intersect_peaks,1628172,1628653,.,.,.,ipeak_2912,482,.,.,.,,PfDd2_110045700,PF3D7_1142800,.,476,+,PfDd2_110045800,PF3D7_1142900,.,-345,+,1,R1
PfDd2_14,annotation,intersect_peaks,2890461,2890807,.,.,.,ipeak_4623,347,PfDd2_140075400,PF3D7_1471200,SulP,+,PfDd2_140075300,PF3D7_1471100,EXP2,5943,-,PfDd2_140075500,PF3D7_1471300,.,-2809,-,1,R2
PfDd2_14,annotation,intersect_peaks,872187,872570,.,.,.,ipeak_4232,384,PfDd2_140026600,PF3D7_1422000,.,-,PfDd2_140026500,PF3D7_1421900,.,673,-,PfDd2_140026700,PF3D7_1422100,.,-1006,-,1,R1
PfDd2_11,annotation,intersect_peaks,789609,789890,.,.,.,ipeak_2743,282,PfDd2_110025900,PF3D7_1122900,.,+,PfDd2_110025800,PF3D7_1122800,CDPK6,2971,+,PfDd2_110026000,PF3D7_1123000,.,-15043,-,1,R2
PfDd2_11,annotation,intersect_peaks,1662565,1662912,.,.,.,ipeak_2915,348,PfDd2_110046700,PF3D7_1143800,.,+,PfDd2_110046600,PF3D7_1143700,.,2685,+,PfDd2_110046800,PF3D7_1143900,.,-2177,-,1,R2
PfDd2_11,annotation,intersect_peaks,1642867,1643240,.,.,.,ipeak_2914,374,.,.,.,,PfDd2_110046000,PF3D7_1143100,AP2-O,4339,-,PfDd2_110046100,PF3D7_1143200,.,-220,+,1,R1
PfDd2_14,annotation,intersect_peaks,2538915,2539460,.,.,.,ipeak_4535,546,PfDd2_140067200,PF3D7_1462800,GAPDH,+,PfDd2_140067100,PF3D7_1462700,.,4465,-,PfDd2_140067300,PF3D7_1462900,.,-936,-,1,R2
PfDd2_13,annotation,intersect_peaks,2407349,2407782,.,.,.,ipeak_3954,434,.,.,.,,PfDd2_130065600,PF3D7_1359700,.,335,+,PfDd2_130065700,PF3D7_1359800,.,-369,+,1,R1
PfDd2_11,annotation,intersect_peaks,1678080,1678470,.,.,.,ipeak_2917,391,PfDd2_110047300,PF3D7_1144400,.,+,PfDd2_110047200,PF3D7_1144300,.,4673,-,PfDd2_110047400,PF3D7_1144500,AOS1,-3280,+,1,R2
PfDd2_13,annotation,intersect_peaks,646361,646883,.,.,.,ipeak_3579,523,PfDd2_130020800,PF3D7_1314900,P44,+,PfDd2_130020700,PF3D7_1314800,.,3292,-,PfDd2_130020900,PF3D7_1315000,.,-2547,+,1,R2
PfDd2_14,annotation,intersect_peaks,564292,564676,.,.,.,ipeak_4165,385,PfDd2_140019100,PF3D7_1414500,ABCk2,-,PfDd2_140019000,PF3D7_1414400,PP1,7026,+,PfDd2_140019200,PF3D7_1414600,Pgt1,-6069,+,1,R2
PfDd2_13,annotation,intersect_peaks,2126474,2126653,.,.,.,ipeak_3906,180,PfDd2_130058700,PF3D7_1352900,.,-,PfDd2_130058600,PF3D7_1352800,.,2085,+,PfDd2_130058800,.,.,-2716,-,2,R2-R5
PfDd2_11,annotation,intersect_peaks,1663423,1663708,.,.,.,ipeak_2916,286,PfDd2_110046700,PF3D7_1143800,.,+,PfDd2_110046600,PF3D7_1143700,.,3543,+,PfDd2_110046800,PF3D7_1143900,.,-1381,-,1,R2
PfDd2_11,annotation,intersect_peaks,250541,250591,.,.,.,ipeak_2641,51,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,5044,-,PfDd2_110011200,PF3D7_1107900,.,-3169,-,2,R1-R2
PfDd2_11,annotation,intersect_peaks,250533,250540,.,.,.,ipeak_2640,8,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,5036,-,PfDd2_110011200,PF3D7_1107900,.,-3220,-,3,R1-R2-R3
PfDd2_12,annotation,intersect_peaks,2080566,2080852,.,.,.,ipeak_3431,287,PfDd2_120056000,PF3D7_1250800,.,+,PfDd2_120055900,PF3D7_1250700,.,2049,+,PfDd2_120056100,PF3D7_1250900,.,-4485,-,1,R2
PfDd2_11,annotation,intersect_peaks,250703,250965,.,.,.,ipeak_2643,263,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,5206,-,PfDd2_110011200,PF3D7_1107900,.,-2795,-,2,R1-R2
PfDd2_13,annotation,intersect_peaks,2001564,2001847,.,.,.,ipeak_3884,284,PfDd2_130055300,PF3D7_1349500,.,-,PfDd2_130055200,PF3D7_1349400,.,5205,+,PfDd2_130055400,PF3D7_1349600,.,-6420,+,1,R2
PfDd2_10,annotation,intersect_peaks,453427,453775,.,.,.,ipeak_2314,349,PfDd2_100017900,PF3D7_1012500,.,-,PfDd2_100017800,PF3D7_1012400,HGPRT,2250,-,PfDd2_100018000,PF3D7_1012600,GMPS,-3347,-,1,R2
PfDd2_11,annotation,intersect_peaks,252110,252180,.,.,.,ipeak_2645,71,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,6613,-,PfDd2_110011200,PF3D7_1107900,.,-1580,-,1,R1
PfDd2_13,annotation,intersect_peaks,1875680,1875953,.,.,.,ipeak_3856,274,PfDd2_130052200,PF3D7_1346400,.,+,PfDd2_130052100,PF3D7_1346300,ALBA2,13786,+,PfDd2_130052300,PF3D7_1346500,.,-7330,+,1,R2
PfDd2_11,annotation,intersect_peaks,250966,251088,.,.,.,ipeak_2644,123,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,5469,-,PfDd2_110011200,PF3D7_1107900,.,-2672,-,1,R1
PfDd2_11,annotation,intersect_peaks,250592,250702,.,.,.,ipeak_2642,111,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,5095,-,PfDd2_110011200,PF3D7_1107900,.,-3058,-,1,R1
PfDd2_12,annotation,intersect_peaks,473491,473766,.,.,.,ipeak_3067,276,PfDd2_120016000,PF3D7_1211200,.,-,PfDd2_120015900,PF3D7_1211100,.,4775,+,PfDd2_120016100,PF3D7_1211300,MCM8,-2019,-,1,R2
PfDd2_12,annotation,intersect_peaks,464144,464411,.,.,.,ipeak_3064,268,PfDd2_120015800,PF3D7_1211000,.,+,PfDd2_120015700,PF3D7_1210900,PIGM,4173,+,PfDd2_120015900,PF3D7_1211100,.,-3610,+,1,R2
PfDd2_12,annotation,intersect_peaks,464542,464880,.,.,.,ipeak_3065,339,PfDd2_120015800,PF3D7_1211000,.,+,PfDd2_120015700,PF3D7_1210900,PIGM,4571,+,PfDd2_120015900,PF3D7_1211100,.,-3141,+,1,R2
PfDd2_12,annotation,intersect_peaks,450559,450897,.,.,.,ipeak_3062,339,PfDd2_120015400,PF3D7_1210600,.,-,PfDd2_120015300,PF3D7_1210500,.,1917,+,PfDd2_120015500,PF3D7_1210700,.,-2855,-,1,R2
PfDd2_11,annotation,intersect_peaks,252184,252735,.,.,.,ipeak_2647,552,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,6687,-,PfDd2_110011200,PF3D7_1107900,.,-1025,-,3,R1-R2-R3
PfDd2_12,annotation,intersect_peaks,438328,438695,.,.,.,ipeak_3060,368,PfDd2_120015000,PF3D7_1210200,.,-,PfDd2_120014900,PF3D7_1210100,SYN2,5010,-,PfDd2_120015100,PF3D7_1210300,.,-3491,+,1,R2
PfDd2_12,annotation,intersect_peaks,449920,450281,.,.,.,ipeak_3061,362,PfDd2_120015400,PF3D7_1210600,.,-,PfDd2_120015300,PF3D7_1210500,.,1278,+,PfDd2_120015500,PF3D7_1210700,.,-3471,-,1,R5
PfDd2_11,annotation,intersect_peaks,252181,252183,.,.,.,ipeak_2646,3,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,6684,-,PfDd2_110011200,PF3D7_1107900,.,-1577,-,2,R1-R3
PfDd2_12,annotation,intersect_peaks,476347,476748,.,.,.,ipeak_3068,402,PfDd2_120016100,PF3D7_1211300,MCM8,-,PfDd2_120016000,PF3D7_1211200,.,1832,-,PfDd2_120016200,PF3D7_1211400,PfJ4,-5776,+,1,R2
PfDd2_12,annotation,intersect_peaks,485115,485364,.,.,.,ipeak_3069,250,PfDd2_120016300,PF3D7_1211500,.,-,PfDd2_120016200,PF3D7_1211400,PfJ4,1269,+,PfDd2_120016400,PF3D7_1211600,LSD1,-2137,+,1,R2
PfDd2_14,annotation,intersect_peaks,762504,762579,.,.,.,ipeak_4213,76,.,.,.,,PfDd2_140023600,.,.,81,-,PfDd2_140023700,PF3D7_1418900,DBP4,-581,-,1,R1
PfDd2_14,annotation,intersect_peaks,561755,562100,.,.,.,ipeak_4163,346,PfDd2_140019100,PF3D7_1414500,ABCk2,-,PfDd2_140019000,PF3D7_1414400,PP1,4489,+,PfDd2_140019200,PF3D7_1414600,Pgt1,-8645,+,1,R2
PfDd2_11,annotation,intersect_peaks,252736,252781,.,.,.,ipeak_2648,46,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,7239,-,PfDd2_110011200,PF3D7_1107900,.,-979,-,2,R1-R3
PfDd2_14,annotation,intersect_peaks,476289,476575,.,.,.,ipeak_4145,287,PfDd2_140017000,PF3D7_1412400,.,-,PfDd2_140016900,PF3D7_1412300,NTF2,3455,-,PfDd2_140017100,PF3D7_1412500,ACT2,-11087,+,1,R2
PfDd2_11,annotation,intersect_peaks,797113,797398,.,.,.,ipeak_2746,286,PfDd2_110025900,PF3D7_1122900,.,+,PfDd2_110025800,PF3D7_1122800,CDPK6,10475,+,PfDd2_110026000,PF3D7_1123000,.,-7535,-,1,R2
PfDd2_08,annotation,intersect_peaks,1030739,1031120,.,.,.,ipeak_1798,382,PfDd2_080028500,PF3D7_0823300,GCN5,+,PfDd2_080028400,PF3D7_0823200,.,7145,-,PfDd2_080028600,PF3D7_0823400,.,-3078,+,1,R2
PfDd2_08,annotation,intersect_peaks,1031422,1031823,.,.,.,ipeak_1799,402,PfDd2_080028500,PF3D7_0823300,GCN5,+,PfDd2_080028400,PF3D7_0823200,.,7828,-,PfDd2_080028600,PF3D7_0823400,.,-2375,+,1,R2
PfDd2_08,annotation,intersect_peaks,1025564,1025813,.,.,.,ipeak_1796,250,.,.,.,,PfDd2_080028400,PF3D7_0823200,.,1970,-,PfDd2_080028500,PF3D7_0823300,GCN5,-2725,+,1,R1
PfDd2_08,annotation,intersect_peaks,1030044,1030299,.,.,.,ipeak_1797,256,PfDd2_080028500,PF3D7_0823300,GCN5,+,PfDd2_080028400,PF3D7_0823200,.,6450,-,PfDd2_080028600,PF3D7_0823400,.,-3899,+,1,R5
